Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Price,Discount,Profit
1803,CA-2017-165904,7/4/2017,11/4/2017,Standard Class,HR-14770,TEC-PH-10000576,2,219.184,0.2,19.0
1804,CA-2016-109365,3/11/2016,8/11/2016,Standard Class,XP-21865,OFF-PA-10001725,3,116.28,0.0,57.0
1805,US-2014-155502,26/1/2014,31/1/2014,Standard Class,SD-20485,OFF-ST-10004337,8,489.92,0.0,0.0
1806,CA-2016-109925,6/11/2016,10/11/2016,Second Class,IM-15070,OFF-ST-10003442,3,84.84,0.0,22.9068
1807,US-2016-152051,25/6/2016,29/6/2016,Standard Class,TS-21160,OFF-ST-10001713,6,254.352,0.2,-50.8704
1808,CA-2015-153717,25/12/2015,1/1/2016,Standard Class,DL-13495,FUR-BO-10004360,1,160.98,0.0,20.9274
1809,CA-2014-157623,14/3/2014,18/3/2014,Standard Class,DK-13225,OFF-PA-10001204,2,10.56,0.0,4.752
1810,CA-2015-102876,7/9/2015,14/9/2015,Standard Class,LR-17035,OFF-BI-10000848,3,4.923,0.7,-3.9384
1811,US-2014-140116,10/3/2014,17/3/2014,Standard Class,KT-16480,OFF-ST-10000078,3,636.408,0.2,-15.9102
1812,CA-2017-132346,7/11/2017,11/11/2017,Standard Class,PK-19075,OFF-AP-10000696,7,100.94,0.0,33.3102
1813,US-2014-159618,12/11/2014,16/11/2014,Standard Class,DB-12970,OFF-SU-10000432,6,16.656,0.2,-3.123
1814,CA-2017-127460,10/7/2017,14/7/2017,Standard Class,FG-14260,OFF-ST-10004340,6,298.464,0.2,26.1156
1815,US-2015-130519,15/9/2015,15/9/2015,Same Day,NG-18355,FUR-FU-10003394,1,55.968,0.2,-2.0988
1816,CA-2015-110632,17/3/2015,22/3/2015,Second Class,HR-14830,OFF-ST-10001291,2,33.82,0.0,9.1314
1817,CA-2017-110443,21/11/2017,25/11/2017,Standard Class,CK-12205,OFF-PA-10003797,8,51.84,0.0,24.8832
1818,CA-2015-132815,19/9/2015,22/9/2015,Second Class,RW-19540,OFF-PA-10004530,2,22.96,0.0,11.2504
1819,CA-2016-150077,4/2/2016,10/2/2016,Standard Class,MS-17365,TEC-PH-10002890,2,90.48,0.0,23.5248
1820,CA-2016-117912,4/2/2016,8/2/2016,Standard Class,TB-21520,FUR-FU-10002088,2,14.368,0.2,3.9512
1821,CA-2016-131065,14/11/2016,16/11/2016,Second Class,AA-10375,OFF-BI-10004970,2,8.26,0.0,3.8822
1822,CA-2017-117240,23/7/2017,28/7/2017,Standard Class,CP-12340,OFF-BI-10000848,3,13.128,0.2,4.2666
1823,CA-2017-122035,20/7/2017,25/7/2017,Standard Class,EM-13825,OFF-BI-10000404,5,43.0,0.0,20.21
1824,CA-2016-149195,5/9/2016,7/9/2016,Second Class,DM-13525,OFF-PA-10002036,2,10.368,0.2,3.7584
1825,CA-2017-134306,8/7/2017,12/7/2017,Standard Class,TD-20995,OFF-PA-10000249,2,24.56,0.0,11.5432
1826,CA-2014-120775,3/10/2014,7/10/2014,Standard Class,RD-19930,OFF-BI-10002609,3,1.788,0.8,-3.0396
1827,CA-2016-106530,8/5/2016,8/5/2016,Same Day,CL-12565,OFF-ST-10002011,3,1006.056,0.2,88.0299
1828,CA-2017-134649,26/1/2017,31/1/2017,Second Class,CA-11965,OFF-BI-10001890,2,7.16,0.0,3.4368
1829,CA-2017-155075,2/12/2017,9/12/2017,Standard Class,GW-14605,OFF-BI-10003650,4,631.176,0.7,-462.8624
1830,CA-2015-121552,22/3/2015,27/3/2015,Standard Class,FW-14395,OFF-AR-10003217,4,19.56,0.0,5.4768
1831,CA-2014-104738,30/12/2014,1/1/2015,Second Class,SP-20620,TEC-PH-10002468,2,217.584,0.2,19.0386
1832,US-2014-138247,24/12/2014,29/12/2014,Standard Class,BF-11170,TEC-PH-10000213,7,173.656,0.2,17.3656
1833,CA-2014-111962,29/9/2014,4/10/2014,Standard Class,EB-14170,OFF-ST-10000046,5,807.75,0.0,153.4725
1834,CA-2017-144113,16/9/2017,20/9/2017,Standard Class,JF-15355,TEC-PH-10002170,1,55.992,0.2,5.5992
1835,CA-2016-138667,27/12/2016,30/12/2016,Second Class,MW-18220,TEC-AC-10003063,2,40.0,0.2,0.5
1836,CA-2016-113978,25/9/2016,29/9/2016,Standard Class,TS-21505,OFF-ST-10004963,2,24.224,0.2,-4.8448
1837,US-2015-128090,16/8/2015,22/8/2015,Standard Class,JM-15865,OFF-PA-10001878,8,313.024,0.2,105.6456
1838,US-2014-103905,14/7/2014,20/7/2014,Standard Class,AW-10930,OFF-BI-10001098,7,29.932,0.8,-46.3946
1839,CA-2017-150910,22/12/2017,28/12/2017,Standard Class,JL-15130,OFF-ST-10000918,3,26.16,0.2,1.962
1840,CA-2017-110842,11/11/2017,16/11/2017,Standard Class,GA-14725,OFF-AP-10003971,1,10.89,0.0,2.8314
1841,CA-2016-156811,27/10/2016,2/11/2016,Standard Class,BP-11095,OFF-AP-10001366,4,43.92,0.0,11.8584
1842,CA-2014-164861,3/12/2014,6/12/2014,Second Class,MC-17635,OFF-PA-10001972,4,25.92,0.0,12.4416
1843,CA-2015-119879,21/11/2015,25/11/2015,Standard Class,SS-20410,TEC-PH-10002923,5,110.97,0.4,-24.0435
1844,CA-2015-100146,14/5/2015,19/5/2015,Standard Class,CB-12535,FUR-FU-10001979,3,122.91,0.0,34.4148
1845,US-2014-106299,2/8/2014,8/8/2014,Standard Class,NZ-18565,OFF-BI-10001758,5,26.7,0.0,12.549
1846,CA-2016-103107,4/7/2016,4/7/2016,Same Day,RB-19465,TEC-PH-10001198,3,177.48,0.2,19.9665
1847,CA-2015-140984,14/9/2015,18/9/2015,Standard Class,CC-12685,TEC-CO-10001571,2,879.984,0.2,329.994
1848,CA-2014-138709,4/7/2014,9/7/2014,Standard Class,MS-17770,OFF-BI-10000145,5,15.6,0.0,7.644
1849,CA-2014-127446,25/11/2014,30/11/2014,Standard Class,MC-17590,OFF-PA-10000955,3,15.696,0.2,5.1012
1850,US-2017-165358,18/7/2017,23/7/2017,Standard Class,SV-20365,FUR-CH-10002647,4,198.744,0.3,-14.196
1851,CA-2014-153983,29/11/2014,6/12/2014,Standard Class,AH-10210,TEC-PH-10004586,2,575.92,0.2,71.99
1852,CA-2016-151141,20/8/2016,23/8/2016,First Class,DW-13480,TEC-PH-10004924,2,14.78,0.0,3.9906
1853,CA-2016-145982,27/8/2016,1/9/2016,Second Class,TB-21055,OFF-PA-10002666,9,81.54,0.0,36.693
1854,CA-2016-155383,17/12/2016,22/12/2016,Standard Class,SC-20680,OFF-ST-10001328,3,46.53,0.0,13.0284
1855,CA-2015-128958,24/1/2015,28/1/2015,Standard Class,CR-12820,OFF-AR-10004757,5,13.12,0.2,2.132
1856,CA-2016-158001,23/8/2016,27/8/2016,Standard Class,JP-15460,OFF-AR-10001954,6,29.34,0.0,7.9218
1857,US-2016-118780,10/9/2016,14/9/2016,Second Class,PN-18775,OFF-PA-10000575,1,6.69,0.0,3.0774
1858,CA-2014-146591,19/1/2014,20/1/2014,First Class,TS-21340,OFF-EN-10002504,5,108.72,0.2,36.693
1859,US-2017-167402,13/1/2017,18/1/2017,Second Class,CP-12085,OFF-SU-10002881,5,4164.05,0.0,83.281
1860,CA-2015-164539,16/11/2015,22/11/2015,Standard Class,PO-19180,OFF-AP-10002457,5,523.25,0.0,141.2775
1861,CA-2017-123687,26/5/2017,29/5/2017,First Class,KC-16675,OFF-SU-10004498,2,25.76,0.0,0.7728
1862,CA-2015-126557,12/7/2015,17/7/2015,Second Class,RL-19615,TEC-PH-10000526,7,537.544,0.2,53.7544
1863,CA-2017-133823,11/5/2017,12/5/2017,Same Day,LP-17080,OFF-LA-10004545,3,37.59,0.0,17.6673
1864,US-2016-125402,25/9/2016,1/10/2016,Standard Class,DL-12865,OFF-PA-10000141,5,10.9,0.0,5.123
1865,CA-2015-153038,18/12/2015,25/12/2015,Standard Class,RB-19645,OFF-LA-10004008,8,18.432,0.2,5.9904
1866,CA-2015-117415,27/12/2015,31/12/2015,Standard Class,SN-20710,FUR-BO-10002545,3,532.3992,0.32,-46.9764
1867,CA-2017-105487,8/10/2017,14/10/2017,Standard Class,CS-12250,TEC-PH-10001336,1,103.192,0.2,11.6091
1868,CA-2017-155292,30/10/2017,1/11/2017,First Class,RD-19810,OFF-LA-10001982,8,30.0,0.0,14.4
1869,CA-2016-108875,24/9/2016,1/10/2016,Standard Class,CL-12700,FUR-FU-10002671,2,21.44,0.2,7.504
1870,CA-2016-141397,20/6/2016,21/6/2016,First Class,RC-19825,OFF-ST-10001469,3,161.94,0.0,9.7164
1871,CA-2015-122287,18/6/2015,23/6/2015,Standard Class,SN-20560,OFF-BI-10004656,7,4.536,0.7,-3.3264
1872,CA-2014-101175,9/12/2014,14/12/2014,Standard Class,DM-12955,OFF-ST-10004950,6,100.704,0.2,-1.2588
1873,CA-2014-169775,29/8/2014,2/9/2014,Second Class,RA-19945,FUR-TA-10001857,3,174.0585,0.45,-110.7645
1874,CA-2016-156748,30/11/2016,6/12/2016,Standard Class,BS-11755,OFF-ST-10001370,7,496.86,0.0,24.843
1875,CA-2014-140662,17/11/2014,19/11/2014,First Class,TS-21205,TEC-AC-10001314,2,99.98,0.0,7.9984
1876,CA-2017-150959,11/11/2017,13/11/2017,First Class,TD-20995,OFF-LA-10001045,5,10.44,0.2,3.393
1877,CA-2014-107755,7/2/2014,12/2/2014,Standard Class,CK-12760,TEC-AC-10000710,7,115.36,0.0,49.6048
1878,CA-2014-139451,12/10/2014,16/10/2014,Standard Class,DN-13690,OFF-ST-10002370,1,21.39,0.0,6.2031
1879,CA-2014-154781,21/11/2014,26/11/2014,Standard Class,SC-20680,TEC-AC-10000474,1,94.99,0.0,28.497
1880,US-2017-149510,3/12/2017,10/12/2017,Standard Class,MC-17575,OFF-BI-10004233,6,28.782,0.7,-21.1068
1881,CA-2015-137897,14/11/2015,19/11/2015,Standard Class,PJ-18835,TEC-AC-10002217,2,37.6,0.0,2.256
1882,CA-2017-152702,12/10/2017,16/10/2017,Standard Class,SN-20710,FUR-CH-10002304,14,254.604,0.3,-18.186
1883,US-2016-134908,5/6/2016,9/6/2016,Standard Class,JS-15940,OFF-LA-10000973,3,7.56,0.2,2.646
1884,CA-2017-159352,12/3/2017,17/3/2017,Standard Class,KB-16585,TEC-PH-10004700,7,69.93,0.0,32.1678
1885,CA-2016-141957,21/7/2016,21/7/2016,Same Day,JG-15310,OFF-ST-10004340,2,99.488,0.2,8.7052
1886,CA-2017-121125,30/5/2017,3/6/2017,Standard Class,MG-17890,TEC-PH-10001619,1,156.792,0.2,17.6391
1887,CA-2016-146010,20/5/2016,23/5/2016,First Class,EH-14125,OFF-BI-10003638,7,40.635,0.7,-32.508
1888,CA-2014-144029,26/5/2014,31/5/2014,Standard Class,MM-18055,FUR-CH-10003981,2,359.772,0.3,-5.1396
1889,CA-2016-109666,19/4/2016,26/4/2016,Standard Class,KM-16720,OFF-SU-10001218,5,54.9,0.0,15.372
1890,CA-2014-160766,14/9/2014,14/9/2014,Same Day,DM-13015,TEC-PH-10000526,3,287.97,0.0,81.0
1891,CA-2017-107629,14/12/2017,14/12/2017,Same Day,DB-13060,FUR-FU-10004091,3,56.328,0.6,-27.0
1892,CA-2014-102869,9/9/2014,14/9/2014,Second Class,LC-17140,OFF-PA-10000788,3,15.552,0.2,5.0
1893,US-2015-139759,25/8/2015,30/8/2015,Standard Class,NL-18310,OFF-AP-10002765,4,105.96,0.0,30.0
1894,CA-2015-139584,24/8/2015,28/8/2015,Standard Class,EM-13810,FUR-TA-10001539,2,284.364,0.4,-76.0
1895,CA-2017-129581,11/12/2017,18/12/2017,Standard Class,KN-16390,TEC-PH-10001527,3,128.85,0.0,3.8655
1896,CA-2017-158876,19/11/2017,21/11/2017,Second Class,AB-10150,OFF-SU-10001165,1,6.672,0.2,0.5004
1897,CA-2017-103380,21/11/2017,25/11/2017,Standard Class,BF-11005,OFF-AP-10001492,1,8.62,0.0,2.2412
1898,CA-2017-152933,12/10/2017,16/10/2017,Standard Class,MG-17650,TEC-PH-10002085,7,369.544,0.2,27.7158
1899,US-2016-155768,1/12/2016,1/12/2016,Same Day,LB-16795,FUR-FU-10000448,2,31.96,0.0,1.598
1900,CA-2016-141397,20/6/2016,21/6/2016,First Class,RC-19825,FUR-CH-10003846,2,161.568,0.2,-8.0784
1901,CA-2014-103989,19/3/2014,21/3/2014,First Class,MC-17605,TEC-PH-10004667,3,323.976,0.2,28.3479
1902,CA-2014-112718,16/12/2014,21/12/2014,Standard Class,KN-16450,OFF-BI-10000591,1,1.167,0.7,-0.8558
1903,US-2016-169040,6/12/2016,12/12/2016,Standard Class,GT-14710,OFF-BI-10001658,3,59.808,0.2,19.4376
1904,CA-2015-112130,3/5/2015,7/5/2015,Standard Class,SV-20785,OFF-AP-10003266,2,23.696,0.2,6.5164
1905,US-2017-105935,26/1/2017,31/1/2017,Standard Class,BD-11500,FUR-FU-10002157,4,62.72,0.0,24.4608
1906,CA-2017-168228,27/4/2017,29/4/2017,First Class,AP-10915,OFF-AR-10003373,4,123.92,0.0,33.4584
1907,CA-2015-134117,17/12/2015,19/12/2015,Second Class,PG-18895,OFF-AR-10003903,5,204.85,0.0,53.261
1908,CA-2015-101154,18/9/2015,21/9/2015,First Class,CM-12190,OFF-ST-10004186,4,443.92,0.0,8.8784
1909,CA-2015-118871,4/12/2015,9/12/2015,Second Class,HM-14860,OFF-EN-10003296,3,271.44,0.0,122.148
1910,CA-2015-164567,15/6/2015,19/6/2015,Standard Class,GK-14620,TEC-PH-10002103,3,225.576,0.2,22.5576
1911,CA-2015-141250,19/1/2015,23/1/2015,Standard Class,PM-18940,FUR-TA-10002855,1,102.438,0.3,-13.1706
1912,CA-2016-131744,18/6/2016,20/6/2016,Second Class,SC-20770,OFF-PA-10004610,2,6.848,0.2,2.14
1913,US-2017-132220,12/11/2017,16/11/2017,Standard Class,DJ-13510,TEC-AC-10004227,6,62.352,0.2,-10.9116
1914,CA-2017-156951,1/10/2017,8/10/2017,Standard Class,EB-13840,FUR-CH-10004997,3,451.152,0.2,0.0
1915,CA-2016-158547,30/5/2016,4/6/2016,Standard Class,JM-16195,OFF-AP-10003842,5,123.92,0.2,9.294
1916,US-2017-166611,28/3/2017,2/4/2017,Standard Class,CK-12760,OFF-BI-10001191,9,68.742,0.7,-48.1194
1917,CA-2014-107524,2/3/2014,8/3/2014,Standard Class,KN-16705,OFF-EN-10001990,2,11.36,0.0,5.3392
1918,CA-2014-122567,16/2/2014,21/2/2014,Standard Class,MN-17935,OFF-AP-10001303,2,7.96,0.8,-13.93
1919,CA-2017-106180,18/9/2017,23/9/2017,Standard Class,SH-19975,OFF-AR-10000940,3,8.82,0.0,2.3814
1920,CA-2014-108903,3/10/2014,3/10/2014,Same Day,DO-13435,OFF-EN-10004030,5,14.48,0.2,4.887
1921,CA-2017-117212,26/2/2017,28/2/2017,Second Class,BT-11530,OFF-PA-10001970,4,223.92,0.0,109.7208
1922,CA-2017-143798,10/12/2017,12/12/2017,First Class,AW-10840,FUR-FU-10004306,2,310.88,0.2,23.316
1923,CA-2015-130792,28/4/2015,5/5/2015,Standard Class,RA-19915,OFF-BI-10000309,4,12.176,0.8,-18.8728
1924,CA-2016-168844,31/5/2016,6/6/2016,Standard Class,NM-18520,TEC-PH-10003215,6,179.7,0.0,88.053
1925,US-2016-124163,25/9/2016,30/9/2016,Standard Class,SC-20695,FUR-FU-10000755,11,68.64,0.0,17.16
1926,CA-2014-162278,26/10/2014,30/10/2014,Second Class,AH-10585,FUR-FU-10000448,4,63.92,0.0,3.196
1927,CA-2017-104080,8/3/2017,15/3/2017,Standard Class,AH-10210,OFF-AR-10001972,2,3.36,0.0,0.8736
1928,CA-2016-118689,2/10/2016,9/10/2016,Standard Class,TC-20980,TEC-CO-10004722,5,17499.95,0.0,8399.976
1929,CA-2015-155761,11/12/2015,11/12/2015,Same Day,SC-20800,TEC-AC-10001606,2,159.984,0.2,35.9964
1930,CA-2017-126221,30/12/2017,5/1/2018,Standard Class,CC-12430,OFF-AP-10002457,2,209.3,0.0,56.511
1931,CA-2015-142475,3/12/2015,7/12/2015,Standard Class,BS-11380,OFF-BI-10003718,6,590.352,0.2,206.6232
1932,CA-2014-135699,29/8/2014,29/8/2014,Same Day,HH-15010,OFF-PA-10003001,2,13.36,0.0,6.4128
1933,CA-2015-119291,14/5/2015,17/5/2015,First Class,JO-15550,OFF-LA-10003510,4,97.696,0.2,31.7512
1934,CA-2015-163923,30/5/2015,3/6/2015,Standard Class,BD-11560,TEC-AC-10000358,4,151.96,0.0,36.4704
1935,CA-2017-109393,30/6/2017,2/7/2017,Second Class,JC-15775,FUR-BO-10003966,3,435.999,0.15,5.1294
1936,CA-2014-169061,5/3/2014,8/3/2014,Second Class,AB-10150,TEC-AC-10002001,3,479.97,0.0,177.5889
1937,CA-2016-164784,1/5/2016,4/5/2016,First Class,HF-14995,OFF-BI-10002954,2,2.742,0.7,-2.0108
1938,US-2014-112872,6/12/2014,11/12/2014,Second Class,RC-19960,OFF-ST-10002205,3,53.424,0.2,4.6746
1939,CA-2016-141082,9/12/2016,13/12/2016,Standard Class,FM-14380,OFF-LA-10001404,1,3.69,0.0,1.7343
1940,CA-2017-102155,13/7/2017,17/7/2017,Standard Class,RR-19525,OFF-ST-10001496,2,360.38,0.0,93.6988
1941,US-2017-166324,20/4/2017,21/4/2017,First Class,BE-11455,OFF-BI-10000174,5,8.7,0.7,-6.38
1942,CA-2017-164042,23/5/2017,27/5/2017,Standard Class,KL-16645,OFF-FA-10000840,2,1.824,0.2,0.6156
1943,CA-2016-160745,11/12/2016,16/12/2016,Second Class,AR-10825,TEC-PH-10003273,3,302.376,0.2,22.6782
1944,US-2014-115196,9/9/2014,13/9/2014,Standard Class,DL-12925,TEC-MA-10002073,2,1299.99,0.5,-571.9956
1945,CA-2016-109400,2/5/2016,6/5/2016,Standard Class,NR-18550,FUR-CH-10003298,4,366.744,0.3,-110.0232
1946,CA-2014-116757,30/6/2014,4/7/2014,Standard Class,MS-17980,OFF-FA-10002815,6,21.312,0.2,7.1928
1947,CA-2016-113117,16/8/2016,22/8/2016,Standard Class,JP-15520,OFF-PA-10000019,5,32.4,0.0,15.552
1948,CA-2016-120824,12/6/2016,16/6/2016,Second Class,AW-10930,OFF-BI-10001525,2,1.524,0.8,-2.667
1949,CA-2017-150091,12/10/2017,16/10/2017,Standard Class,NP-18670,FUR-BO-10003404,5,2154.9,0.0,129.294
1950,US-2017-107384,4/12/2017,8/12/2017,Standard Class,TP-21130,TEC-AC-10001539,5,399.95,0.0,143.982
1951,CA-2017-117114,31/10/2017,5/11/2017,Standard Class,CY-12745,TEC-PH-10004042,4,508.768,0.2,38.1576
1952,CA-2015-138009,29/11/2015,3/12/2015,Standard Class,SF-20965,OFF-AR-10004042,9,161.82,0.0,46.9278
1953,CA-2015-135545,24/11/2015,30/11/2015,Standard Class,KM-16720,OFF-BI-10001078,6,25.824,0.2,9.3612
1954,CA-2014-164259,28/12/2014,30/12/2014,First Class,SP-20860,OFF-AR-10003373,4,99.136,0.2,8.6744
1955,CA-2015-145828,5/10/2015,7/10/2015,First Class,MB-17305,TEC-AC-10002323,3,53.04,0.2,-4.641
1956,CA-2017-109183,4/12/2017,9/12/2017,Standard Class,LR-16915,TEC-MA-10001856,2,649.0,0.5,-272.58
1957,CA-2015-100818,31/5/2015,5/6/2015,Second Class,JM-15265,OFF-BI-10004364,3,3.564,0.8,-6.237
1958,CA-2015-146262,2/1/2015,9/1/2015,Standard Class,VW-21775,OFF-LA-10004544,2,23.68,0.2,8.88
1959,CA-2015-153535,20/5/2015,24/5/2015,Standard Class,SG-20470,OFF-BI-10001031,4,6.408,0.7,-4.9128
1960,CA-2017-155824,10/3/2017,15/3/2017,Standard Class,KS-16300,OFF-AP-10000390,1,48.784,0.2,3.6588
1961,CA-2017-104640,10/11/2017,16/11/2017,Standard Class,FH-14275,OFF-BI-10003925,3,931.176,0.2,314.2719
1962,CA-2014-139598,26/12/2014,31/12/2014,Standard Class,MG-17695,OFF-PA-10004569,3,18.264,0.2,6.1641
1963,CA-2014-131247,30/3/2014,4/4/2014,Standard Class,GA-14725,FUR-BO-10001337,2,205.666,0.15,-12.098
1964,CA-2014-158540,24/11/2014,26/11/2014,First Class,VG-21790,FUR-FU-10001602,4,151.72,0.0,27.3096
1965,CA-2017-168389,11/12/2017,17/12/2017,Standard Class,DV-13045,FUR-CH-10000225,1,64.784,0.2,-12.147
1966,CA-2015-163237,7/8/2015,9/8/2015,Second Class,EM-14095,TEC-PH-10003601,3,494.97,0.0,148.491
1967,CA-2017-141929,4/9/2017,8/9/2017,Standard Class,RA-19285,TEC-PH-10002185,1,5.56,0.2,1.7375
1968,CA-2017-139822,15/9/2017,21/9/2017,Standard Class,Dp-13240,TEC-AC-10001090,2,59.98,0.0,10.7964
1969,CA-2015-114923,8/2/2015,13/2/2015,Standard Class,LH-17020,TEC-PH-10003931,3,107.982,0.4,-26.9955
1970,CA-2016-108882,9/1/2016,15/1/2016,Standard Class,LA-16780,TEC-AC-10000420,5,349.95,0.0,118.983
1971,CA-2014-166471,9/8/2014,13/8/2014,Standard Class,MG-17650,TEC-PH-10000038,2,219.168,0.2,-43.8336
1972,CA-2015-158421,21/9/2015,26/9/2015,Standard Class,GB-14575,TEC-PH-10002538,3,113.73,0.0,32.9817
1973,CA-2017-148922,10/12/2017,15/12/2017,Second Class,SU-20665,TEC-AC-10001838,3,599.97,0.0,257.9871
1974,CA-2016-100510,12/5/2016,17/5/2016,Standard Class,HM-14860,TEC-PH-10001835,4,631.96,0.0,303.3408
1975,CA-2016-169838,25/11/2016,29/11/2016,Standard Class,BB-11545,TEC-AC-10004518,8,160.0,0.0,62.4
1976,CA-2017-133431,17/12/2017,21/12/2017,Standard Class,LC-17140,OFF-BI-10000605,5,15.24,0.2,5.1435
1977,CA-2017-142643,15/10/2017,20/10/2017,Standard Class,DL-13495,FUR-FU-10000087,1,22.72,0.0,9.3152
1978,CA-2014-127446,25/11/2014,30/11/2014,Standard Class,MC-17590,OFF-LA-10000248,2,5.904,0.2,1.9926
1979,CA-2014-166086,7/5/2014,12/5/2014,Standard Class,CT-11995,FUR-CH-10004675,4,872.32,0.0,244.0
1980,CA-2014-168494,12/12/2014,14/12/2014,Second Class,NP-18700,FUR-TA-10003473,12,3610.848,0.2,135.0
1981,CA-2017-111556,20/11/2017,22/11/2017,First Class,CD-11920,OFF-PA-10003651,7,46.76,0.0,22.0
1982,CA-2014-110527,9/8/2014,16/8/2014,Standard Class,ED-13885,OFF-LA-10000262,8,20.88,0.0,9.6048
1983,CA-2015-154795,20/12/2015,24/12/2015,Standard Class,GZ-14470,FUR-FU-10002088,2,14.368,0.2,3.9512
1984,CA-2017-120019,16/2/2017,21/2/2017,Standard Class,NG-18355,TEC-PH-10000923,1,14.99,0.0,7.3451
1985,US-2016-117541,14/11/2016,20/11/2016,Standard Class,JM-16195,FUR-FU-10000550,4,19.92,0.0,6.5736
1986,US-2017-122637,3/9/2017,8/9/2017,Second Class,EP-13915,OFF-BI-10002429,7,42.616,0.8,-68.1856
1987,CA-2016-105081,25/12/2016,30/12/2016,Standard Class,JE-15715,FUR-CH-10000847,3,698.352,0.2,52.3764
1988,CA-2015-156566,1/10/2015,4/10/2015,First Class,EM-13960,TEC-PH-10001817,2,572.8,0.2,50.12
1989,CA-2015-119942,5/4/2015,7/4/2015,First Class,TT-21070,OFF-LA-10001569,6,23.904,0.2,7.7688
1990,CA-2017-157966,13/3/2017,13/3/2017,Same Day,SU-20665,TEC-MA-10002109,2,209.986,0.3,8.9994
1991,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,FUR-CH-10003774,5,363.92,0.2,-31.843
1992,CA-2016-116232,22/9/2016,26/9/2016,Standard Class,AC-10450,OFF-LA-10001158,2,16.56,0.2,5.796
1993,CA-2017-125472,30/5/2017,31/5/2017,First Class,BD-11725,OFF-BI-10000591,1,3.89,0.0,1.8672
1994,CA-2017-107874,21/11/2017,25/11/2017,Standard Class,SW-20275,FUR-FU-10003535,1,27.42,0.0,11.2422
1995,CA-2017-165904,7/4/2017,11/4/2017,Standard Class,HR-14770,OFF-AR-10003156,2,16.256,0.2,1.2192
1996,CA-2017-156622,23/11/2017,26/11/2017,First Class,JP-15460,FUR-TA-10003008,1,127.785,0.3,-31.0335
1997,CA-2016-162082,14/3/2016,17/3/2016,First Class,JS-15880,FUR-BO-10004409,5,241.332,0.32,-14.196
1998,CA-2016-103730,12/6/2016,15/6/2016,First Class,SC-20725,TEC-PH-10003875,7,68.04,0.0,19.7316
1999,CA-2017-115070,10/4/2017,14/4/2017,Second Class,MG-18205,OFF-BI-10003712,3,4.419,0.7,-3.0933
2000,CA-2015-145352,16/3/2015,22/3/2015,Standard Class,CM-12385,OFF-AR-10003856,3,8.34,0.0,2.1684
2001,CA-2014-150329,10/10/2014,14/10/2014,Standard Class,SD-20485,FUR-FU-10003724,7,46.872,0.2,3.5154
2002,CA-2014-121629,28/11/2014,2/12/2014,Standard Class,BT-11680,TEC-MA-10004679,5,998.85,0.4,-199.77
2003,CA-2014-169460,19/4/2014,21/4/2014,Second Class,NF-18595,FUR-FU-10004017,3,76.14,0.0,26.649
2004,CA-2014-135755,3/5/2014,10/5/2014,Standard Class,NC-18415,OFF-BI-10004828,3,40.176,0.2,14.5638
2005,CA-2017-167941,6/11/2017,9/11/2017,Second Class,JF-15565,FUR-FU-10004671,2,28.272,0.2,6.3612
2006,CA-2016-111213,1/4/2016,5/4/2016,Standard Class,FP-14320,OFF-SU-10000946,8,63.84,0.0,18.5136
2007,CA-2017-148264,8/12/2017,9/12/2017,First Class,LF-17185,FUR-FU-10002703,2,128.9,0.0,15.468
2008,CA-2017-154039,17/2/2017,22/2/2017,Standard Class,JK-16120,FUR-TA-10001932,3,480.96,0.5,-269.3376
2009,CA-2015-150714,26/10/2015,1/11/2015,Standard Class,KH-16690,OFF-LA-10001474,6,146.544,0.2,47.6268
2010,CA-2016-149237,26/5/2016,30/5/2016,Standard Class,CM-12235,FUR-FU-10002088,3,26.94,0.0,11.3148
2011,CA-2016-144540,5/9/2016,10/9/2016,Standard Class,GH-14410,OFF-FA-10002763,9,28.44,0.2,4.266
2012,CA-2017-159464,18/5/2017,19/5/2017,First Class,TB-21355,FUR-BO-10003546,3,302.94,0.0,75.735
2013,CA-2014-125542,5/12/2014,7/12/2014,First Class,NB-18655,OFF-EN-10000056,7,348.488,0.2,117.6147
2014,US-2016-114013,13/3/2016,15/3/2016,Second Class,SC-20770,OFF-BI-10004318,1,51.897,0.7,-41.5176
2015,CA-2017-145506,3/6/2017,7/6/2017,Standard Class,MO-17800,OFF-ST-10004963,9,136.26,0.0,5.4504
2016,CA-2016-159016,10/3/2016,11/3/2016,First Class,KF-16285,OFF-PA-10004405,5,14.9,0.0,7.152
2017,CA-2016-153269,9/3/2016,12/3/2016,First Class,PS-18760,FUR-CH-10002647,5,354.9,0.0,88.725
2018,CA-2015-147501,2/8/2015,6/8/2015,Standard Class,Co-12640,OFF-BI-10002003,2,6.368,0.2,2.1492
2019,CA-2017-140088,28/5/2017,30/5/2017,Second Class,PO-18865,FUR-CH-10000863,2,301.96,0.0,33.2156
2020,CA-2015-105158,5/9/2015,10/9/2015,Standard Class,SP-20860,FUR-FU-10001706,2,6.16,0.0,2.9568
2021,CA-2017-141733,7/5/2017,11/5/2017,Standard Class,RW-19540,OFF-AP-10001563,2,87.444,0.1,18.4604
2022,CA-2015-103723,1/12/2015,6/12/2015,Standard Class,BT-11305,OFF-AR-10003251,5,13.9,0.0,5.56
